Time,Wavelength,Power
2024-06-14T14:42:54.741,1531.89805,-25.7
2024-06-14T14:42:55.007,1531.89819,-25.7
2024-06-14T14:42:55.234,1531.89809,-25.7
2024-06-14T14:42:55.471,1531.89820,-25.8
2024-06-14T14:42:55.718,1531.89838,-25.8
2024-06-14T14:42:55.963,1531.89790,-25.8
2024-06-14T14:42:56.204,1531.89798,-25.8
2024-06-14T14:42:56.436,1531.89791,-25.8
2024-06-14T14:42:56.691,1531.89807,-25.9
2024-06-14T14:42:56.917,1531.89805,-25.9
2024-06-14T14:42:57.156,1531.89867,-26.0
2024-06-14T14:42:57.417,1531.89873,-26.0
2024-06-14T14:42:57.665,1531.89800,-26.0
2024-06-14T14:42:57.883,1531.89643,-30.6
2024-06-14T14:42:59.998,1532.27355,-25.6
2024-06-14T14:43:00.222,1532.27593,-25.7
2024-06-14T14:43:00.470,1532.28221,-25.6
2024-06-14T14:43:00.711,1532.28486,-25.6
2024-06-14T14:43:00.973,1532.29199,-25.6
2024-06-14T14:43:01.197,1532.29169,-25.6
2024-06-14T14:43:01.433,1532.29174,-25.6
2024-06-14T14:43:01.671,1532.29180,-25.6
2024-06-14T14:43:01.903,1532.29211,-25.7
2024-06-14T14:43:02.176,1532.29083,-25.7
2024-06-14T14:43:02.409,1532.29097,-25.7
2024-06-14T14:43:02.661,1532.29138,-25.8
2024-06-14T14:43:02.883,1532.29123,-25.7
2024-06-14T14:43:03.139,1532.28986,-25.8
2024-06-14T14:43:03.375,1532.28978,-25.8
2024-06-14T14:43:03.628,1532.28973,-25.8
2024-06-14T14:43:03.851,1532.28943,-25.9
2024-06-14T14:43:04.097,1532.28914,-25.9
2024-06-14T14:43:04.344,1532.28871,-25.9
2024-06-14T14:43:04.578,1532.28888,-26.0
2024-06-14T14:43:04.819,1532.28864,-25.9
2024-06-14T14:43:05.074,1532.28922,-26.0
2024-06-14T14:43:05.315,1532.28948,-26.1
2024-06-14T14:43:05.547,1532.28927,-26.0
